0.005CR-FITTED-62.64%
  QY = 62.64%
Labels,0,KONGBAI-2,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.100,830.100,
Step,0.300,0.300,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.20,0.20,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

564.300,1.05017920E+1,2.44827232E+1,
564.600,2.21938877E+1,1.75850487E+1,
564.900,3.04773693E+1,1.87372189E+1,
565.200,1.40741348E+1,3.06191559E+1,
565.500,1.41531496E+1,2.35311852E+1,
565.800,2.35948067E+1,2.00794277E+1,
566.100,1.07047310E+1,2.60789490E+1,
566.400,1.18940792E+1,1.66133404E+1,
566.700,1.31227865E+1,2.50521088E+1,
567.00,1.80750675E+1,2.51360512E+1,
567.300,1.91417370E+1,1.43399324E+1,
567.600,2.88306770E+1,2.65053844E+1,
567.900,2.89048061E+1,1.81001225E+1,
568.200,2.77873421E+1,3.85032082E+1,
568.500,3.78397751E+1,2.06649246E+1,
568.800,1.09801388E+1,1.58563185E+1,
569.100,7.30021429E+0,1.95762215E+1,
569.400,8.57693768E+0,1.96739006E+1,
569.700,1.84870548E+1,1.34991016E+1,
570.00,2.09508915E+1,2.09547997E+1,
570.300,1.72250309E+1,1.73106518E+1,
570.600,8.68481445E+0,2.35589733E+1,
570.900,2.98081207E+1,1.24793310E+1,
571.200,1.99020424E+1,3.49742737E+1,
571.500,1.00017548E+1,7.49799299E+0,
571.800,2.76023178E+1,2.25879250E+1,
572.100,2.26968117E+1,2.50376625E+1,
572.400,1.63892574E+1,1.64302731E+1,
572.700,1.01494131E+1,1.77460480E+1,
573.00,5.05688095E+0,2.42480164E+1,
573.300,1.79367981E+1,2.03789597E+1,
573.600,1.27376995E+1,2.04686832E+1,
573.900,2.43449039E+1,1.66405792E+1,
574.200,2.57437305E+1,2.05858479E+1,
574.500,1.93653946E+1,2.18918266E+1,
574.800,1.81674519E+1,2.84569626E+1,
575.100,2.33224716E+1,1.68550339E+1,
575.400,1.43388233E+1,2.60213642E+1,
575.700,1.56916571E+1,1.30418081E+1,
576.00,1.04619865E+1,1.70758724E+1,
576.300,1.44956503E+1,7.87070799E+0,
576.600,1.98396282E+1,1.97963600E+1,
576.900,9.25501633E+0,2.91017818E+1,
577.200,1.59219074E+1,1.72758312E+1,
577.500,1.60075989E+1,2.12465420E+1,
577.800,2.01604671E+1,1.99517918E+1,
578.100,2.14663734E+1,2.67896557E+0,
578.400,1.61643639E+1,2.42528000E+1,
578.700,1.75144615E+1,1.34767332E+1,
579.00,1.21601534E+1,2.57630062E+1,
579.300,1.89426346E+1,2.17267971E+1,
579.600,1.63871765E+1,5.43010426E+0,
579.900,1.23133965E+1,1.36226130E+1,
580.200,9.61867428E+0,6.83680820E+0,
580.500,2.06022930E+1,2.34392605E+1,
580.800,2.20474739E+1,2.88639870E+1,
581.100,1.24785147E+1,2.21391888E+1,
581.400,1.66358662E+1,1.80770302E+1,
581.700,1.67141705E+1,1.67406769E+1,
582.00,5.59391260E+0,2.37110481E+1,
582.300,1.82182922E+1,1.82582378E+1,
582.600,2.67740383E+1,1.40359230E+1,
582.900,1.96515732E+1,9.87258244E+0,
583.200,2.68005257E+1,1.26782255E+1,
583.500,8.49471092E+0,1.56421442E+1,
