Labels,RT,
Type,Emission Scan,
Comment,,
Start,600.00,
Stop,1300.00,
Step,1.00,
Fixed/Offset,460.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.10,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,3.4999192,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,3.4999833,
Detector,Det2,

1146.000,6.37874951E+3,
1147.000,6.29720410E+3,
1148.000,6.23446973E+3,
1149.000,6.06813525E+3,
1150.00,6.07046631E+3,
1151.000,5.90826807E+3,
1152.000,5.83049121E+3,
1153.000,5.73337402E+3,
1154.000,5.73392334E+3,
1155.000,5.52963525E+3,
1156.000,5.49223193E+3,
1157.000,5.39685352E+3,
1158.000,5.37530029E+3,
1159.000,5.28613574E+3,
1160.00,5.11536963E+3,
1161.000,4.97649268E+3,
1162.000,4.97783643E+3,
1163.000,4.94529492E+3,
1164.000,4.85146875E+3,
1165.000,4.82614893E+3,
1166.000,4.80857813E+3,
1167.000,4.67747021E+3,
1168.000,4.62381689E+3,
1169.000,4.52687451E+3,
1170.00,4.49930176E+3,
1171.000,4.38686230E+3,
1172.000,4.40656055E+3,
1173.000,4.36919141E+3,
1174.000,4.23515479E+3,
1175.000,4.21139746E+3,
1176.000,4.07208936E+3,
1177.000,4.12312598E+3,
1178.000,3.94702832E+3,
1179.000,3.94682642E+3,
1180.00,3.92034839E+3,
1181.000,3.82679150E+3,
1182.000,3.72060986E+3,
1183.000,3.73868970E+3,
1184.000,3.66738672E+3,
1185.000,3.66816113E+3,
1186.000,3.59958936E+3,
1187.000,3.49883545E+3,
1188.000,3.52404443E+3,
1189.000,3.52296753E+3,
1190.00,3.34127271E+3,
1191.000,3.30521948E+3,
1192.000,3.28678711E+3,
1193.000,3.22006104E+3,
1194.000,3.20204639E+3,
1195.000,3.13399097E+3,
1196.000,3.13569580E+3,
1197.000,3.15789087E+3,
1198.000,3.05996582E+3,
1199.000,3.00132617E+3,
1200.00,2.90629688E+3,
1201.000,2.89609033E+3,
1202.000,2.87573438E+3,
1203.000,2.74223560E+3,
1204.000,2.74812915E+3,
1205.000,2.79805859E+3,
1206.000,2.76018213E+3,
1207.000,2.63276709E+3,
1208.000,2.60033667E+3,
1209.000,2.65667017E+3,
1210.00,2.59177661E+3,
1211.000,2.46655469E+3,
1212.000,2.44843213E+3,
1213.000,2.45111304E+3,
1214.000,2.39880859E+3,
1215.000,2.30494971E+3,
1216.000,2.36982056E+3,
1217.000,2.32534131E+3,
1218.000,2.23974219E+3,
1219.000,2.27610278E+3,
1220.00,2.28952100E+3,
1221.000,2.14829541E+3,
1222.000,2.12093652E+3,
1223.000,2.08314990E+3,
1224.000,2.13789331E+3,
1225.000,2.02872656E+3,
1226.000,2.05421021E+3,
1227.000,2.04384314E+3,
1228.000,2.01032715E+3,
1229.000,1.96034277E+3,
1230.00,1.97055115E+3,
1231.000,1.88740320E+3,
1232.000,1.85845569E+3,
1233.000,1.79738037E+3,
1234.000,1.78604846E+3,
1235.000,1.76415051E+3,
1236.000,1.77770898E+3,
1237.000,1.71644031E+3,
1238.000,1.70296021E+3,
1239.000,1.66862659E+3,
1240.00,1.72037549E+3,
1241.000,1.57669751E+3,
1242.000,1.66212048E+3,
1243.000,1.61463794E+3,
1244.000,1.68344995E+3,
1245.000,1.61430566E+3,
1246.000,1.56345801E+3,
1247.000,1.49650256E+3,
1248.000,1.46247827E+3,
1249.000,1.48376001E+3,
1250.00,1.53211536E+3,
1251.000,1.45229175E+3,
1252.000,1.31857153E+3,
1253.000,1.32515527E+3,
1254.000,1.36431238E+3,
1255.000,1.28062170E+3,
1256.000,1.26731982E+3,
1257.000,1.29035229E+3,
1258.000,1.25948962E+3,
1259.000,1.22056824E+3,
1260.00,1.20363745E+3,
1261.000,1.17285449E+3,
1262.000,1.14422778E+3,
1263.000,1.15563513E+3,
1264.000,1.11059119E+3,
1265.000,1.11682104E+3,
1266.000,1.12859302E+3,
1267.000,1.11576794E+3,
1268.000,1.08462683E+3,
1269.000,1.10278674E+3,
1270.00,1.03634277E+3,
1271.000,1.03201648E+3,
1272.000,1.00607056E+3,
1273.000,9.94334473E+2,
1274.000,9.89046875E+2,
1275.000,9.35985352E+2,
1276.000,9.97077881E+2,
1277.000,9.33931885E+2,
1278.000,9.18035645E+2,
1279.000,8.77099915E+2,
1280.00,9.27147644E+2,
1281.000,8.56454102E+2,
1282.000,8.82222351E+2,
1283.000,8.67512512E+2,
1284.000,8.34045532E+2,
1285.000,8.27701477E+2,
1286.000,8.39352661E+2,
1287.000,8.30095825E+2,
1288.000,8.08691895E+2,
1289.000,8.00046143E+2,
1290.00,7.48779419E+2,
1291.000,7.91868225E+2,
1292.000,7.46287292E+2,
1293.000,7.42506775E+2,
1294.000,7.07795593E+2,
1295.000,6.96360046E+2,
1296.000,7.85404175E+2,
1297.000,6.84998413E+2,
1298.000,6.85894836E+2,
1299.000,7.00610962E+2,
1300.00,6.82511658E+2,
